STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,CITIZENSHIP,Citizenship,FREQ,Frequency of observation,MEASURE,Measure,SEX,Sex,BIRTH_PLACE,Place of birth,EDUCATION_LEV,Education level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2004,,62.31480026,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2005,,61.87760925,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2006,,62.02077103,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2007,,61.72940063,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2008,,62.21762085,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2009,,61.49301147,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2010,,61.24525833,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2011,,61.25601959,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2012,,62.68598938,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,62.45814133,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,63.07162857,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,63.2036705,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,64.20816803,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,64.72528076,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,64.80000305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,64.91371155,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,63.00468063,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,63.88049316,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,ITA,Italy,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,64.80414581,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,KOR,Korea,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,69.89343262,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,KOR,Korea,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,71.3395462,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,77.45680237,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,78,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,77.45211792,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,78,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,76.1136322,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,76.96772003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LVA,Latvia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,76.67963409,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,63.88822937,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,77.30000305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,78.13362885,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,78.59999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,78.33005524,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LTU,Lithuania,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,78.68283844,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2000,,61.62099838,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2001,,59.81570053,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2002,,61.50672913,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2003,,60.21837997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2004,,61.18769836,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2005,,62.05220032,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2006,,62.00093079,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2007,,61.40073013,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2008,,61.70046997,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2009,,64.02218628,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2010,,62.53448105,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2011,,61.69100952,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2012,,63.11997986,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,62.86676025,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,64.31147766,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,65.5439682,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,LUX,Luxembourg,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,64.26973724,,A,Normal value,0,Units,1,One
